Framenr;FrameTime;State;OutlierInfo;LastFltNrSubEv;LastFltNrEv;LastFltNrDec;Decision;SubDecision;PointEvents;rest;walk;dig;drink;eat;groom;rear-unsup;rear-wall;sniff;jump;
1212;2021-01-15T16:18:54.620190+0100;000101000001;3.61;9;8;21;70;998;;0;0.9131652661;0;0;0;0;0.06629318394;0.01213818861;0.008403361345;0;
1213;2021-01-15T16:18:54.653506+0100;000101000001;3.61;9;8;21;70;998;;0;0.9114631873;0;0;0;0;0.06616961789;0.01211556384;0.01025163094;0;
1214;2021-01-15T16:18:54.686823+0100;000101000001;3.44;9;8;21;70;998;;0;0.9114631873;0;0;0;0;0.06616961789;0.01211556384;0.01025163094;0;
1215;2021-01-15T16:18:54.720139+0100;000101000001;3.62;9;8;21;70;998;;0;0.9056956116;0;0;0;0;0.06629318394;0.01213818861;0.01587301587;0;
1216;2021-01-15T16:18:54.753456+0100;000101000001;3.53;9;8;21;70;998;;0;0.9032258065;0;0;0;0;0.06736242884;0.01233396584;0.01707779886;0;
1217;2021-01-15T16:18:54.786772+0100;000001000001;3.43;9;8;21;70;998;;0;0.9032258065;0;0;0;0;0.06736242884;0.01233396584;0.01707779886;0;
1218;2021-01-15T16:18:54.820089+0100;000001100001;0;9;8;21;70;998;;0;0.8971774194;0;0;0;0;0.07157258065;0.01310483871;0.01814516129;0;
1219;2021-01-15T16:18:54.853406+0100;000001101010;0;9;8;21;998;998;;0;0.8779904306;0;0;0;0;0.08492822967;0.01555023923;0.02153110048;0;
1220;2021-01-15T16:18:54.886722+0100;000001100001;0;9;8;21;70;998;;0;0.7084942085;0;0;0;0;0.06853281853;0.01254826255;0.2104247104;0;
1221;2021-01-15T16:18:54.920038+0100;000001100001;0;9;8;21;70;998;;0;0.6790648247;0;0;0;0;0.07545164718;0.01381509033;0.2316684378;0;
1222;2021-01-15T16:18:54.953355+0100;000001000001;3.42;9;8;21;70;998;;0;0.6540429887;0;0;0;0;0.07267144319;0.01330603889;0.2599795292;0;
1223;2021-01-15T16:18:54.986671+0100;000001000001;3.27;9;8;21;160;998;;0;0.4305418719;0;0;0;0;0.06995073892;0.01280788177;0.4866995074;0;
1224;2021-01-15T16:18:55.019988+0100;000001000001;3.19;9;8;21;160;998;;0;0.4126534466;0;0;0;0;0.1085930123;0.01227573182;0.4664778093;0;
1225;2021-01-15T16:18:55.053304+0100;000101000001;3.34;9;8;21;160;998;;0;0.4080298786;0;0;0;0;0.1185807656;0.01213818861;0.4612511671;0;
1226;2021-01-15T16:18:55.086621+0100;000101000001;3.25;9;8;21;0;998;;0;0.4331020813;0;0;0;0;0.1258671952;0.01288404361;0.4281466799;0;
1227;2021-01-15T16:18:55.119937+0100;000101000001;3;9;8;21;70;998;;0;0.789408867;0;0;0;0;0.1564039409;0.01600985222;0.0381773399;0;
1228;2021-01-15T16:18:55.153254+0100;000101000001;3.15;9;8;21;70;998;;0;0.789408867;0;0;0;0;0.1564039409;0.01600985222;0.0381773399;0;
1229;2021-01-15T16:18:55.186570+0100;000101000001;3.08;9;8;21;70;998;;0;0.789408867;0;0;0;0;0.1564039409;0.01600985222;0.0381773399;0;
1230;2021-01-15T16:18:55.219887+0100;000101000001;2.85;9;8;21;70;998;;0;0.8155230596;0;0;0;0;0.1428571429;0.0146231721;0.02699662542;0;
1231;2021-01-15T16:18:55.253203+0100;000101000001;3.03;9;8;21;70;998;;0;0.8374741201;0;0;0;0;0.1314699793;0.01345755694;0.01759834369;0;
1232;2021-01-15T16:18:55.286520+0100;000101000001;3.07;9;8;21;70;998;;0;0.8525390625;0;0;0;0;0.1240234375;0.0126953125;0.0107421875;0;
1233;2021-01-15T16:18:55.319836+0100;000101000001;3.18;9;8;21;70;998;;0;0.8629876308;0;0;0;0;0.1208372978;0.01236917222;0.003805899144;0;
1234;2021-01-15T16:18:55.353153+0100;000101000001;3.51;9;8;21;70;998;;0;0.8642789821;0;0;0;0;0.1196983977;0.01225259189;0.003770028275;0;
1235;2021-01-15T16:18:55.386469+0100;000101000001;3.69;9;8;21;70;998;;0;0.8652946679;0;0;0;0;0.1188026193;0.01216089804;0.00374181478;0;
1236;2021-01-15T16:18:55.419786+0100;000101000001;3.78;9;8;21;70;998;;0;0.8652946679;0;0;0;0;0.1188026193;0.01216089804;0.00374181478;0;
1237;2021-01-15T16:18:55.453102+0100;000101000001;4.05;9;8;21;70;998;;0;0.8604651163;0;0;0;0;0.1181395349;0.01209302326;0.009302325581;0;
1238;2021-01-15T16:18:55.486419+0100;000101000001;4.12;9;8;21;70;998;;0;0.8509659614;0;0;0;0;0.1168353266;0.01195952162;0.02023919043;0;
1239;2021-01-15T16:18:55.519735+0100;000001000001;3.91;9;8;21;70;998;;0;0.8371040724;0;0;0;0;0.1149321267;0.01176470588;0.03619909502;0;
1240;2021-01-15T16:18:55.553052+0100;000001000001;3.67;9;8;21;70;998;;0;0.8371040724;0;0;0;0;0.1149321267;0.01176470588;0.03619909502;0;
1241;2021-01-15T16:18:55.586368+0100;000001000001;3.36;9;8;21;70;998;;0;0.8371040724;0;0;0;0;0.1149321267;0.01176470588;0.03619909502;0;
1242;2021-01-15T16:18:55.619685+0100;000101000001;3.13;9;8;21;70;998;;0;0.8236865539;0;0;0;0;0.1130899377;0.01157613535;0.05164737311;0;
1243;2021-01-15T16:18:55.653001+0100;000101000001;3.18;9;8;21;70;998;;0;0.8236865539;0;0;0;0;0.1130899377;0.01157613535;0.05164737311;0;
1244;2021-01-15T16:18:55.686318+0100;000101000001;3.06;9;8;21;70;998;;0;0.8212689902;0;0;0;0;0.1134941912;0.01161751564;0.05361930295;0;
1245;2021-01-15T16:18:55.719634+0100;000101000001;2.9;9;8;21;70;998;;0;0.815647482;0;0;0;0;0.1142086331;0.01169064748;0.05845323741;0;
1246;2021-01-15T16:18:55.752951+0100;000101000001;3.17;9;8;21;70;998;;0;0.7155879672;0;0;0;0;0.1157702826;0.01185050137;0.1567912489;0;
1247;2021-01-15T16:18:55.786267+0100;000101000001;3.26;9;8;21;70;998;;0;0.6583793738;0;0;0;0;0.1169429098;0.01197053407;0.2127071823;0;
1248;2021-01-15T16:18:55.819584+0100;000101000001;3.14;9;8;21;70;998;;0;0.6583793738;0;0;0;0;0.1169429098;0.01197053407;0.2127071823;0;
1249;2021-01-15T16:18:55.852900+0100;000001000001;3.29;9;8;21;70;998;;0;0.6583793738;0;0;0;0;0.1169429098;0.01197053407;0.2127071823;0;
1250;2021-01-15T16:18:55.886217+0100;000001000001;3.34;9;8;21;70;998;;0;0.662037037;0;0;0;0;0.1175925926;0.01203703704;0.2083333333;0;
1251;2021-01-15T16:18:55.919533+0100;000001000001;3.04;9;8;21;70;998;;0;0.6923783287;0;0;0;0;0.116620753;0.01193755739;0.1790633609;0;
1252;2021-01-15T16:18:55.952850+0100;000001000001;3.1;9;8;21;70;998;;0;0.7254545455;0;0;0;0;0.1154545455;0.01181818182;0.1472727273;0;
1253;2021-01-15T16:18:55.986166+0100;000001000001;2.87;9;8;21;70;998;;0;0.7321100917;0;0;0;0;0.1165137615;0.0119266055;0.1394495413;0;
1254;2021-01-15T16:18:56.019483+0100;000101000001;2.64;9;8;21;70;998;;0;0.7321100917;0;0;0;0;0.1165137615;0.0119266055;0.1394495413;0;
1255;2021-01-15T16:18:56.052799+0100;000101000001;2.93;9;8;21;70;998;;0;0.7321100917;0;0;0;0;0.1165137615;0.0119266055;0.1394495413;0;
1256;2021-01-15T16:18:56.086116+0100;000101000001;3;9;8;21;70;998;;0;0.7665706052;0;0;0;0;0.1219980788;0.01248799232;0.09894332373;0;
1257;2021-01-15T16:18:56.119432+0100;000001000001;2.91;9;8;21;70;998;;0;0.7658730159;0;0;0;0;0.1259920635;0.0128968254;0.09523809524;0;
1258;2021-01-15T16:18:56.152749+0100;000001000001;3.05;9;8;21;70;998;;0;0.764940239;0;0;0;0;0.1264940239;0.01294820717;0.09561752988;0;
1259;2021-01-15T16:18:56.186065+0100;000001000001;2.58;9;8;21;70;998;;0;0.764940239;0;0;0;0;0.1264940239;0.01294820717;0.09561752988;0;
1260;2021-01-15T16:18:56.219382+0100;000001000001;2.7;9;8;21;70;998;;0;0.7071713147;0;0;0;0;0.1842629482;0.01294820717;0.09561752988;0;
1261;2021-01-15T16:18:56.252698+0100;000001000001;3.09;9;8;21;70;998;;0;0.6593186373;0;0;0;0;0.1983967936;0.0130260521;0.129258517;0;
1262;2021-01-15T16:18:56.286015+0100;000001000001;2.87;9;8;21;70;998;;0;0.624497992;0;0;0;0;0.2198795181;0.01305220884;0.1425702811;0;
1263;2021-01-15T16:18:56.319331+0100;000101000001;2.47;9;8;21;70;998;;0;0.5571142285;0;0;0;0;0.2605210421;0.0130260521;0.1693386774;0;
1264;2021-01-15T16:18:56.352648+0100;000101000001;2.33;9;8;21;70;998;;0;0.4744525547;0;0;0;0;0.3326381648;0.01668404588;0.1762252346;0;
1265;2021-01-15T16:18:56.385964+0100;000101000001;2.23;9;8;21;10;998;;0;0.2516703786;0;0;0;0;0.5334075724;0.02672605791;0.1881959911;0;
1266;2021-01-15T16:18:56.419281+0100;000101000001;2.22;9;8;21;10;998;;0;0.06917599186;0;0;0;0;0.7436419125;0.02746693795;0.1597151577;0;
1267;2021-01-15T16:18:56.452597+0100;000001000001;2.2;9;8;21;10;998;;0;0.04601226994;0;0;0;0;0.7658486708;0.02760736196;0.1605316973;0;
1268;2021-01-15T16:18:56.485914+0100;000001000001;2.06;9;8;21;10;998;;0;0.04587155963;0;0;0;0;0.7665647299;0.02752293578;0.1600407747;0;
1269;2021-01-15T16:18:56.519230+0100;000001000001;2.47;9;8;21;10;998;;0;0.04587155963;0;0;0;0;0.7665647299;0.02752293578;0.1600407747;0;
1270;2021-01-15T16:18:56.552547+0100;000001000001;2.97;9;8;21;10;998;;0;0.04620123203;0;0;0;0;0.8305954825;0.02772073922;0.0954825462;0;
1271;2021-01-15T16:18:56.585863+0100;000101000001;3.24;9;8;21;10;998;;0;0.0332326284;0;0;0;0;0.9214501511;0.02719033233;0.01812688822;0;
1272;2021-01-15T16:18:56.619180+0100;000101000001;3.25;9;8;21;10;998;;0;0.03306613226;0;0;0;0;0.9338677355;0.02705410822;0.006012024048;0;
1273;2021-01-15T16:18:56.652496+0100;000101000001;3.05;9;8;21;10;998;;0;0.03306613226;0;0;0;0;0.9368737475;0.02705410822;0.003006012024;0;
1274;2021-01-15T16:18:56.685813+0100;000101000001;3.14;9;8;21;10;998;;0;0.03306613226;0;0;0;0;0.9368737475;0.02705410822;0.003006012024;0;
1275;2021-01-15T16:18:56.719129+0100;000101000001;2.95;9;8;21;10;998;;0;0.019;0;0;0;0;0.959;0.019;0.003;0;
1276;2021-01-15T16:18:56.752446+0100;000101000001;2.85;9;8;21;10;998;;0;0.01009081736;0;0;0;0;0.9677093845;0.01917255298;0.003027245207;0;
1277;2021-01-15T16:18:56.785762+0100;000101000001;2.31;9;8;21;10;998;;0;0.006079027356;0;0;0;0;0.9716312057;0.01925025329;0.003039513678;0;
1278;2021-01-15T16:18:56.819079+0100;000101000001;2.05;9;8;21;10;998;;0;0.006079027356;0;0;0;0;0.9716312057;0.01925025329;0.003039513678;0;
1279;2021-01-15T16:18:56.852395+0100;000101000001;2.37;9;8;21;10;998;;0;0.006079027356;0;0;0;0;0.9716312057;0.01925025329;0.003039513678;0;
1280;2021-01-15T16:18:56.885712+0100;000101000001;3.09;9;8;21;10;998;;0;0.006079027356;0;0;0;0;0.9716312057;0.01925025329;0.003039513678;0;
1281;2021-01-15T16:18:56.919028+0100;000101000001;2.83;9;8;21;10;998;;0;0.006116207951;0;0;0;0;0.9775739042;0.01325178389;0.003058103976;0;
1282;2021-01-15T16:18:56.952345+0100;000101000001;2.18;9;8;21;10;998;;0;0.006116207951;0;0;0;0;0.9775739042;0.01325178389;0.003058103976;0;
1283;2021-01-15T16:18:56.985661+0100;000101000001;2.24;9;8;21;10;998;;0;0.006;0;0;0;0;0.956;0.006;0.032;0;
1284;2021-01-15T16:18:57.018978+0100;000101000001;0.35;9;8;21;10;998;;0;0.005976095618;0;0;0;0;0.811752988;0.005976095618;0.1762948207;0;
1285;2021-01-15T16:18:57.052294+0100;000101000001;2.5;9;8;21;10;998;;0;0.005988023952;0;0;0;0;0.754491018;0.005988023952;0.2335329341;0;
1286;2021-01-15T16:18:57.085611+0100;000101000001;2.37;9;8;21;10;998;;0;0.00998003992;0;0;0;0;0.750499002;0.005988023952;0.2335329341;0;
1287;2021-01-15T16:18:57.118927+0100;000101000001;2.51;9;8;21;10;998;;0;0.01694915254;0;0;0;0;0.7437686939;0.005982053838;0.2333000997;0;
1288;2021-01-15T16:18:57.152244+0100;000101000001;2.36;9;8;21;10;998;;0;0.02708124373;0;0;0;0;0.7321965898;0.006018054162;0.2347041123;0;
1289;2021-01-15T16:18:57.185560+0100;000101000001;2.72;9;8;21;10;998;;0;0.04028197382;0;0;0;0;0.6394763343;0.006042296073;0.3141993958;0;
1290;2021-01-15T16:18:57.218877+0100;000101000001;3.09;9;8;21;10;998;;0;0.1240721103;0;0;0;0;0.5387062566;0.006362672322;0.3308589608;0;
1291;2021-01-15T16:18:57.252193+0100;000101000001;3.21;9;8;21;70;998;;0;0.4293085655;0;0;0;0;0.2425180599;0.006191950464;0.3219814241;0;
1292;2021-01-15T16:18:57.285510+0100;000101000001;3.06;9;8;21;70;998;;0;0.6457142857;0;0;0;0;0.1276190476;0.005714285714;0.220952381;0;
1293;2021-01-15T16:18:57.318826+0100;000101000001;3.34;9;8;21;70;998;;0;0.8103756708;0;0;0;0;0.1198568873;0.005366726297;0.06440071556;0;
1294;2021-01-15T16:18:57.352143+0100;000101000001;3.38;9;8;21;70;998;;0;0.8646017699;0;0;0;0;0.1185840708;0.005309734513;0.01150442478;0;
1295;2021-01-15T16:18:57.385459+0100;000101000001;2.66;9;8;21;70;998;;0;0.8746690203;0;0;0;0;0.1182700794;0.005295675199;0.001765225066;0.004;
1296;2021-01-15T16:18:57.418776+0100;000101000001;2.5;9;8;21;70;998;;0;0.8776408451;0;0;0;0;0.1179577465;0.003521126761;0.0008802816901;0.027;
1297;2021-01-15T16:18:57.452092+0100;000101000001;2.55;9;8;21;70;998;;0;0.8777484609;0;0;0;0;0.1178540018;0.003518029903;0.0008795074758;0;
1298;2021-01-15T16:18:57.485409+0100;000101000001;2.64;9;8;21;70;998;;0;0.8786279683;0;0;0;0;0.1178540018;0.003518029903;0;0;
1299;2021-01-15T16:18:57.518725+0100;000101000001;2.69;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1300;2021-01-15T16:18:57.552042+0100;000101000001;3.18;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1301;2021-01-15T16:18:57.585358+0100;000101000001;3.24;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1302;2021-01-15T16:18:57.618675+0100;000101000001;3.57;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1303;2021-01-15T16:18:57.651991+0100;000101000001;3.82;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1304;2021-01-15T16:18:57.685308+0100;000001000001;3.82;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1305;2021-01-15T16:18:57.718624+0100;000001000001;3.92;9;8;21;70;998;;0;0.8787346221;0;0;0;0;0.1177504394;0.003514938489;0;0;
1306;2021-01-15T16:18:57.751941+0100;000001000001;3.58;9;8;21;70;998;;0;0.8786279683;0;0;0;0;0.1178540018;0.003518029903;0;0;
1307;2021-01-15T16:18:57.785257+0100;000001000001;3.45;9;8;21;70;998;;0;0.8785211268;0;0;0;0;0.1179577465;0.003521126761;0;0;
1308;2021-01-15T16:18:57.818574+0100;000001000001;3.43;9;8;21;70;998;;0;0.8741197183;0;0;0;0;0.1179577465;0.003521126761;0.004401408451;0;
1309;2021-01-15T16:18:57.851890+0100;000001000001;3.38;9;8;21;70;998;;0;0.8659611993;0;0;0;0;0.1181657848;0.003527336861;0.01234567901;0;
1310;2021-01-15T16:18:57.885207+0100;000101000001;3.15;9;8;21;70;998;;0;0.8524734982;0;0;0;0;0.1183745583;0.003533568905;0.02561837456;0;
1311;2021-01-15T16:18:57.918523+0100;000101000001;3.16;9;8;21;70;998;;0;0.8514588859;0;0;0;0;0.1184792219;0.003536693192;0.02652519894;0;
1312;2021-01-15T16:18:57.951840+0100;000101000001;3.21;9;8;21;70;998;;0;0.848806366;0;0;0;0;0.1184792219;0.003536693192;0.02917771883;0;
1313;2021-01-15T16:18:57.985156+0100;000101000001;3;9;8;21;70;998;;0;0.83125;0;0;0;0;0.1196428571;0.003571428571;0.04553571429;0;
1314;2021-01-15T16:18:58.018473+0100;000101000001;3.06;9;8;21;70;998;;0;0.7861811391;0;0;0;0;0.1251167134;0.003734827264;0.08496732026;0;
1315;2021-01-15T16:18:58.051789+0100;000101000001;3.19;9;8;21;70;998;;0;0.7160377358;0;0;0;0;0.1264150943;0.003773584906;0.1537735849;0;
1316;2021-01-15T16:18:58.085106+0100;000101000001;3.06;9;8;21;70;998;;0;0.6211972522;0;0;0;0;0.131501472;0.003925417076;0.2433758587;0;
1317;2021-01-15T16:18:58.118422+0100;000101000001;2.97;9;8;21;70;998;;0;0.6071076012;0;0;0;0;0.1322803554;0.003948667325;0.2566633761;0;
1318;2021-01-15T16:18:58.151739+0100;000101000001;2.98;9;8;21;0;998;;0;0.4450923226;0;0;0;0;0.130223518;0.003887269193;0.4207968902;0;
1319;2021-01-15T16:18:58.185055+0100;000101000001;2.88;9;8;21;160;998;;0;0.2283539486;0;0;0;0;0.1274976213;0.003805899144;0.6403425309;0;
1320;2021-01-15T16:18:58.218372+0100;000101000001;2.94;9;8;21;160;998;;0;0.1431316042;0;0;0;0;0.1287223823;0.003842459174;0.7243035543;0;
1321;2021-01-15T16:18:58.251688+0100;000101000001;3.29;9;8;21;160;998;;0;0.0987535954;0;0;0;0;0.1284755513;0.003835091083;0.7689357622;0;
1322;2021-01-15T16:18:58.285005+0100;000101000001;3.21;9;8;21;160;998;;0;0.007130124777;0;0;0;0;0.11942959;0.003565062389;0.8698752228;0;
1323;2021-01-15T16:18:58.318321+0100;000101000001;3.25;9;8;21;160;998;;0;0.003571428571;0;0;0;0;0.1196428571;0.003571428571;0.8732142857;0;
1324;2021-01-15T16:18:58.351638+0100;000101000001;3.35;9;8;21;160;998;;0;0.001788908766;0;0;0;0;0.1198568873;0.003577817531;0.8747763864;0;
1325;2021-01-15T16:18:58.384954+0100;000101000001;3.18;9;8;21;160;998;;0;0.001788908766;0;0;0;0;0.1198568873;0.003577817531;0.8747763864;0;
1326;2021-01-15T16:18:58.418271+0100;000101000001;3.12;9;8;21;160;998;;0;0.001788908766;0;0;0;0;0.1198568873;0.003577817531;0.8747763864;0;
1327;2021-01-15T16:18:58.451587+0100;000101000001;3.11;9;8;21;160;998;;0;0.001782531194;0;0;0;0;0.11942959;0.003565062389;0.8752228164;0;
1328;2021-01-15T16:18:58.484904+0100;000101000001;2.95;9;8;21;160;998;;0;0.001782531194;0;0;0;0;0.11942959;0.003565062389;0.8752228164;0;
1329;2021-01-15T16:18:58.518220+0100;000101000001;2.96;9;8;21;160;998;;0;0.001782531194;0;0;0;0;0.11942959;0.003565062389;0.8752228164;0;
1330;2021-01-15T16:18:58.551537+0100;000101000001;2.96;9;8;21;160;998;;0;0.003652968037;0;0;0;0;0.1223744292;0.003652968037;0.8703196347;0;
1331;2021-01-15T16:18:58.584853+0100;000101000001;2.81;9;8;21;160;998;;0;0.0200913242;0;0;0;0;0.1223744292;0.003652968037;0.8538812785;0;
1332;2021-01-15T16:18:58.618170+0100;000101000001;2.8;9;8;21;160;998;;0;0.03102189781;0;0;0;0;0.1222627737;0.003649635036;0.8430656934;0;
1333;2021-01-15T16:18:58.651486+0100;000101000001;2.91;9;8;21;160;998;;0;0.05648148148;0;0;0;0;0.1240740741;0.003703703704;0.8157407407;0;
1334;2021-01-15T16:18:58.684803+0100;000101000001;2.94;9;8;21;160;998;;0;0.2087804878;0;0;0;0;0.1307317073;0.003902439024;0.6565853659;0;
1335;2021-01-15T16:18:58.718119+0100;000101000001;3.01;9;8;21;160;998;;0;0.3225480283;0;0;0;0;0.1354903943;0.004044489383;0.537917088;0;
1336;2021-01-15T16:18:58.751436+0100;000101000001;3.05;9;8;21;70;998;;0;0.7928653625;0;0;0;0;0.1542002301;0.004602991945;0.04833141542;0;
1337;2021-01-15T16:18:58.784752+0100;000101000001;2.85;9;8;21;70;998;;0;0.8406466513;0;0;0;0;0.1547344111;0.004618937644;0;0;
1338;2021-01-15T16:18:58.818069+0100;000101000001;3.32;9;8;21;70;998;;0;0.8449258837;0;0;0;0;0.1527936146;0.00228050171;0;0;
1339;2021-01-15T16:18:58.851385+0100;000101000001;3.15;9;8;21;70;998;;0;0.8449258837;0;0;0;0;0.1527936146;0.00228050171;0;0;
1340;2021-01-15T16:18:58.884702+0100;000101000001;2.85;9;8;21;70;998;;0;0.8449258837;0;0;0;0;0.1527936146;0.00228050171;0;0;
1341;2021-01-15T16:18:58.918018+0100;000101000001;3.13;9;8;21;70;998;;0;0.8616480163;0;0;0;0;0.1363173957;0.002034587996;0;0;
1342;2021-01-15T16:18:58.951335+0100;000101000001;3.22;9;8;21;70;998;;0;0.8687258687;0;0;0;0;0.1293436293;0.001930501931;0;0;
1343;2021-01-15T16:18:58.984651+0100;000101000001;2.93;9;8;21;70;998;;0;0.8757990868;0;0;0;0;0.1223744292;0.001826484018;0;0;
1344;2021-01-15T16:18:59.017968+0100;000101000001;2.95;9;8;21;70;998;;0;0.877034358;0;0;0;0;0.1211573237;0.001808318264;0;0;
1345;2021-01-15T16:18:59.051284+0100;000101000001;4.13;9;8;21;70;998;;0;0.8799646955;0;0;0;0;0.1182700794;0.001765225066;0;0;
1346;2021-01-15T16:18:59.084601+0100;000101000001;4.2;9;8;21;70;998;;0;0.8801762115;0;0;0;0;0.118061674;0.001762114537;0;0;
1347;2021-01-15T16:18:59.117917+0100;000101000001;4.01;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1348;2021-01-15T16:18:59.151234+0100;000101000001;3.75;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1349;2021-01-15T16:18:59.184550+0100;000101000001;3.46;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1350;2021-01-15T16:18:59.217867+0100;000001000001;3.39;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1351;2021-01-15T16:18:59.251183+0100;000001000001;3.3;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1352;2021-01-15T16:18:59.284500+0100;000001000001;3.17;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1353;2021-01-15T16:18:59.317816+0100;000001000001;2.69;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1354;2021-01-15T16:18:59.351133+0100;000001000001;3.12;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1355;2021-01-15T16:18:59.384449+0100;000001000001;2.93;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1356;2021-01-15T16:18:59.417766+0100;000101000001;2.55;9;8;21;70;998;;0;0.8802816901;0;0;0;0;0.1179577465;0.00176056338;0;0;
1357;2021-01-15T16:18:59.451082+0100;000101000001;2.72;9;8;21;70;998;;0;0.8801762115;0;0;0;0;0.118061674;0.001762114537;0;0;
1358;2021-01-15T16:18:59.484399+0100;000001000001;2.62;9;8;21;70;998;;0;0.8797524315;0;0;0;0;0.1184792219;0.001768346596;0;0;
1359;2021-01-15T16:18:59.517715+0100;000001000001;2.34;9;8;21;70;998;;0;0.8778077269;0;0;0;0;0.1203953279;0.001796945193;0;0;
1360;2021-01-15T16:18:59.551032+0100;000001000001;2.09;9;8;21;70;998;;0;0.8607350097;0;0;0;0;0.1295938104;0.001934235977;0.007736943907;0;
1361;2021-01-15T16:18:59.584348+0100;000001000001;2.12;9;8;21;70;998;;0;0.7384769539;0;0;0;0;0.250501002;0.002004008016;0.009018036072;0;
1362;2021-01-15T16:18:59.617665+0100;000001000001;2.12;9;8;21;70;998;;0;0.7384769539;0;0;0;0;0.250501002;0.002004008016;0.009018036072;0;
1363;2021-01-15T16:18:59.650981+0100;000001000001;2.18;9;8;21;70;998;;0;0.736;0;0;0;0;0.253;0.002;0.009;0;
1364;2021-01-15T16:18:59.684298+0100;000001000001;2.44;9;8;21;70;998;;0;0.6453546454;0;0;0;0;0.3386613387;0.001998001998;0.01398601399;0;
1365;2021-01-15T16:18:59.717614+0100;000001000001;2.83;9;8;21;70;998;;0;0.5646940822;0;0;0;0;0.4192577733;0.002006018054;0.01404212638;0;
1366;2021-01-15T16:18:59.750931+0100;000001000001;2.92;9;8;21;10;998;;0;0.4435483871;0;0;0;0;0.5403225806;0.002016129032;0.01411290323;0;
1367;2021-01-15T16:18:59.784247+0100;000101000001;2.88;9;8;21;10;998;;0;0.3986856517;0;0;0;0;0.5925520263;0.002190580504;0.006571741512;0;
1368;2021-01-15T16:18:59.817564+0100;000101000001;3.17;9;8;21;10;998;;0;0.401323043;0;0;0;0;0.5964718853;0.002205071665;0;0;
1369;2021-01-15T16:18:59.850880+0100;000101000001;3.33;9;8;21;10;998;;0;0.401323043;0;0;0;0;0.5964718853;0.002205071665;0;0;
1370;2021-01-15T16:18:59.884197+0100;000101000001;3.29;9;8;21;10;998;;0;0.401323043;0;0;0;0;0.5964718853;0.002205071665;0;0;
1371;2021-01-15T16:18:59.917513+0100;000101000001;3.04;9;8;21;10;998;;0;0.4492900609;0;0;0;0;0.5486815416;0.002028397566;0;0;
1372;2021-01-15T16:18:59.950830+0100;000101000001;3.12;9;8;21;10;998;;0;0.4509605662;0;0;0;0;0.5470171891;0.002022244692;0;0;
1373;2021-01-15T16:18:59.984146+0100;000101000001;3.32;9;8;21;10;998;;0;0.4580838323;0;0;0;0;0.5399201597;0.001996007984;0;0;
1374;2021-01-15T16:19:00.017463+0100;000101000001;3.96;9;8;21;0;998;;0;0.4780439122;0;0;0;0;0.5199600798;0.001996007984;0;0;
1375;2021-01-15T16:19:00.050779+0100;000101000001;2.8;9;8;21;70;998;;0;0.5269461078;0;0;0;0;0.4710578842;0.001996007984;0;0;
1376;2021-01-15T16:19:00.084096+0100;000101000001;3.54;9;8;21;70;998;;0;0.6057884232;0;0;0;0;0.3922155689;0.001996007984;0;0;
1377;2021-01-15T16:19:00.117412+0100;000101000001;2.42;9;8;21;70;998;;0;0.6327345309;0;0;0;0;0.3652694611;0.001996007984;0;0;
1378;2021-01-15T16:19:00.150729+0100;000101000001;3.78;9;8;21;70;998;;0;0.6367265469;0;0;0;0;0.3612774451;0.001996007984;0;0;
1379;2021-01-15T16:19:00.184045+0100;000101000001;2.44;9;8;21;70;998;;0;0.6397205589;0;0;0;0;0.3582834331;0.001996007984;0;0;
1380;2021-01-15T16:19:00.217362+0100;000101000001;4.12;9;8;21;70;998;;0;0.7125748503;0;0;0;0;0.2854291417;0.001996007984;0;0;
1381;2021-01-15T16:19:00.250678+0100;000101000001;2.43;9;8;21;70;998;;0;0.7834612106;0;0;0;0;0.2148337596;0.001705029838;0;0;
1382;2021-01-15T16:19:00.283995+0100;000101000001;4.74;9;8;21;70;998;;0;0.7834612106;0;0;0;0;0.2148337596;0.001705029838;0;0;
