Framenr;FrameTime;FilterVersion;FtEvElongation;FtEvVelocity;FtEvASM1;FtEvASM2;FtEvASM3;FtEvDudani1;FtEvDudani3;FtEvDudani4;FtEvDudani5;FtEvDudani6;FtEvDudani7;FtEvBending;FtFlow50FwHead1Mean;FtFlow50FwHead1Abs;FtFlow50FwHead1Std;FtFlow50FwHead1Meand;FtFlow50FwHead1AbsMeand;FtFlow50FwHead1Zerocross;FtFlow50FwHead2Mean;FtFlow50FwHead2Abs;FtFlow50FwHead2Std;FtFlow50FwHead2Meand;FtFlow50FwHead2AbsMeand;FtFlow50FwHead2Zerocross;FtFlow50FwButtMean;FtFlow50FwButtAbs;FtFlow50FwButtStd;FtFlow50FwButtMeand;FtFlow50FwButtAbsMeand;FtFlow50FwButtZerocross;FtFlow50SwHeadMean;FtFlow50SwHeadAbs;FtFlow50SwHeadStd;FtFlow50SwHeadMeand;FtFlow50SwHeadAbsMeand;FtFlow50SwHeadZerocross;FtFlow50SwMiddleMean;FtFlow50SwMiddleAbs;FtFlow50SwMiddleStd;FtFlow50SwMiddleMeand;FtFlow50SwMiddleAbsMeand;FtFlow50SwMiddleZerocross;FtFlow50SwButtMean;FtFlow50SwButtAbs;FtFlow50SwButtStd;FtFlow50SwButtMeand;FtFlow50SwButtAbsMeand;FtFlow50SwButtZerocross;FtFlow20FwHead1Mean;FtFlow20FwHead1Abs;FtFlow20FwHead1Std;FtFlow20FwHead1Meand;FtFlow20FwHead1AbsMeand;FtFlow20FwHead1Zerocross;FtFlow20FwHead2Mean;FtFlow20FwHead2Abs;FtFlow20FwHead2Std;FtFlow20FwHead2Meand;FtFlow20FwHead2AbsMeand;FtFlow20FwHead2Zerocross;FtFlow20FwButtMean;FtFlow20FwButtAbs;FtFlow20FwButtStd;FtFlow20FwButtMeand;FtFlow20FwButtAbsMeand;FtFlow20FwButtZerocross;FtFlow20SwHeadMean;FtFlow20SwHeadAbs;FtFlow20SwHeadStd;FtFlow20SwHeadMeand;FtFlow20SwHeadAbsMeand;FtFlow20SwHeadZerocross;FtFlow20SwMiddleMean;FtFlow20SwMiddleAbs;FtFlow20SwMiddleStd;FtFlow20SwMiddleMeand;FtFlow20SwMiddleAbsMeand;FtFlow20SwMiddleZerocross;FtFlow20SwButtMean;FtFlow20SwButtAbs;FtFlow20SwButtStd;FtFlow20SwButtMeand;FtFlow20SwButtAbsMeand;FtFlow20SwButtZerocross;FtFlow10FwHead1Mean;FtFlow10FwHead1Abs;FtFlow10FwHead1Std;FtFlow10FwHead1Meand;FtFlow10FwHead1AbsMeand;FtFlow10FwHead1Zerocross;FtFlow10FwHead2Mean;FtFlow10FwHead2Abs;FtFlow10FwHead2Std;FtFlow10FwHead2Meand;FtFlow10FwHead2AbsMeand;FtFlow10FwHead2Zerocross;FtFlow10FwButtMean;FtFlow10FwButtAbs;FtFlow10FwButtStd;FtFlow10FwButtMeand;FtFlow10FwButtAbsMeand;FtFlow10FwButtZerocross;FtFlow10SwHeadMean;FtFlow10SwHeadAbs;FtFlow10SwHeadStd;FtFlow10SwHeadMeand;FtFlow10SwHeadAbsMeand;FtFlow10SwHeadZerocross;FtFlow10SwMiddleMean;FtFlow10SwMiddleAbs;FtFlow10SwMiddleStd;FtFlow10SwMiddleMeand;FtFlow10SwMiddleAbsMeand;FtFlow10SwMiddleZerocross;FtFlow10SwButtMean;FtFlow10SwButtAbs;FtFlow10SwButtStd;FtFlow10SwButtMeand;FtFlow10SwButtAbsMeand;FtFlow10SwButtZerocross;FtFlowEnergyHead;FtFlowEnergyMiddle;FtFlowEnergyButt;FtFlowFwHead1MeanPos;FtFlowFwHead1MeanNeg;FtFlowFwHead1Range;FtFlowFwHead2MeanPos;FtFlowFwHead2MeanNeg;FtFlowFwHead2Range;FtFlowFwButtMeanPos;FtFlowFwButtMeanNeg;FtFlowFwButtRange;FtFlowSwHeadMeanPos;FtFlowSwHeadMeanNeg;FtFlowSwHeadRange;FtFlowSwMiddleMeanPos;FtFlowSwMiddleMeanNeg;FtFlowSwMiddleRange;FtFlowSwButtMeanPos;FtFlowSwButtMeanNeg;FtFlowSwButtRange;FtFlowCorrelation;FtFlowPeriodicityFwHead1_2_0;FtFlowPeriodicityFwHead1_2_5;FtFlowPeriodicityFwHead1_3_0;FtFlowPeriodicityFwHead1_3_5;FtFlowPeriodicityFwHead2_2_0;FtFlowPeriodicityFwHead2_2_5;FtFlowPeriodicityFwHead2_3_0;FtFlowPeriodicityFwHead2_3_5;FtFlowPeriodicityFwButt_2_0;FtFlowPeriodicityFwButt_2_5;FtFlowPeriodicityFwButt_3_0;FtFlowPeriodicityFwButt_3_5;FtFlowPeriodicitySwHead_2_0;FtFlowPeriodicitySwHead_2_5;FtFlowPeriodicitySwHead_3_0;FtFlowPeriodicitySwHead_3_5;FtFlowPeriodicitySwMiddle_2_0;FtFlowPeriodicitySwMiddle_2_5;FtFlowPeriodicitySwMiddle_3_0;FtFlowPeriodicitySwMiddle_3_5;FtFlowPeriodicitySwButt_2_0;FtFlowPeriodicitySwButt_2_5;FtFlowPeriodicitySwButt_3_0;FtFlowPeriodicitySwButt_3_5;FtFlowCorrelationJumpTemplates;FtEvArea;FtEvZnDistWallN;FtEvZnDistWallC;FtEvZnDistWallT;FtEvZnDistFeederN;FtEvZnDistNippleN;
1532;2021-01-15T16:19:05.281470+0100;1;0.9216228231;-0.1523046301;0.1181049039;-0.004068487219;0.02730188869;0.4522060853;0.008312979954;0.002003487672;8.141933808e-06;0.001149454502;7.491834824e-07;0.09073606361;-18.0435537;39.36331477;62.69984468;3.162174407;27.88003334;13;-8.756995865;25.55401028;38.98105164;0.4524847936;18.84914519;20;18.80360224;33.47895792;73.69088925;2.411111298;21.82732108;15;25.0355065;44.52698395;68.64643165;1.14468701;18.55629694;10;6.030899146;21.87126793;33.67680204;0.9188744113;9.357208327;18;-16.013922;20.75062722;37.84588933;-0.29609347;11.70312474;16;-16.13213337;26.30508384;36.29413657;-0.9070079534;23.29480467;4;-4.509725997;15.16798597;22.21088329;-0.6124229017;14.63521364;11;2.561010404;6.016242859;8.486485439;0.09820564415;6.922631393;10;13.85359822;16.97869847;27.05868116;1.893145344;9.961195168;6;2.068419678;8.092134664;13.32671509;1.094859616;6.027902494;12;-2.387206162;8.063438443;14.49351588;0.1712473061;8.665345513;10;-12.39479631;32.62971509;46.24596672;1.749631687;34.20338789;1;1.707383819;14.93781253;22.3339587;2.587170774;14.92839336;7;4.078238027;6.226821969;8.604851138;1.932575692;5.992192843;4;1.688575161;6.774568072;8.764804177;0.4561824799;6.394713662;2;4.262754565;5.321559611;7.837982799;-0.2236335494;6.234535564;5;3.623069904;5.822358343;8.041590809;-0.7144404216;5.831993244;6;66.64805464;25.35459354;12.92980393;0;67.935188;13.60811996;13.57557563;33.35163879;74.47988129;5.012810042;0;18.80358887;9.319416242;0.3794753551;13.51583099;12.02250916;2.378557689;17.23204803;3.631934434;1.345203023;8.504076004;0.8720621317;0.03997376262;0.1430420363;0.03787885892;0.0671284633;0.1417460697;0.3619032107;0.05795323101;0.1420302509;0.07239962992;0.3370675212;0.05735441076;0.05601717944;0.09724159313;0.1563988445;0.08718447581;0.04953381255;0.1008084892;0.2571830365;0.07488023618;0.07347919121;0.06230694588;0.2553887703;0.0515118924;0.06852835488;1;1.100350727;NaN;NaN;NaN;NaN;NaN;
1533;2021-01-15T16:19:05.314786+0100;1;0.8567243476;-0.5194091071;0.007233667083;0.0847847646;0.05851434533;0.4428493373;0.00280805924;0.0008080734006;1.16997019e-06;0.0004534617755;-3.359529128e-07;0.07391023904;-13.86331085;43.18832263;70.9537563;4.152731625;28.87059055;13;-7.29892819;26.72104468;41.55331487;1.247032699;19.14885768;20;21.64513534;33.20654723;72.69175801;1.769366782;21.18557657;15;25.36783987;44.85931733;68.82879717;0.9233585333;18.77762542;10;7.234368282;23.07473706;35.4245923;1.561158158;9.587539554;18;-15.63298098;21.04676041;38.2942507;-0.0143256733;11.93460817;16;-15.87351018;26.35578057;36.41421888;0.1204129613;24.32222558;5;-4.411440392;15.30635079;22.25332823;-0.2520249408;14.99561161;12;2.983883416;6.424802682;8.614981077;0.6004009713;7.173521493;9;16.19419997;19.31930023;28.53174354;2.967036589;10.85623238;6;3.315745693;9.339460679;14.66526192;1.519860739;6.452903618;12;-1.940196836;8.510447768;14.75224003;0.3617386196;8.855836827;10;-13.55349432;33.7884131;46.18051719;-1.524838513;36.9346543;2;2.184361749;15.76814204;22.59011861;0.03309124166;16.46048854;6;5.323159257;7.455248192;9.122514587;1.350825819;6.573942715;3;3.088651926;8.287820125;10.62912995;1.868516337;7.807047519;2;3.869296746;5.884968626;8.424607718;-0.1458367001;6.312332413;6;3.606704586;6.05610464;8.105170118;-0.2779630314;6.268470634;5;77.03910823;35.56956932;19.70478439;0;107.8638628;19.03463745;26.98498983;48.91341695;120.698349;15.04609164;4.489648938;37.80997086;8.85079062;2.902379298;19.70095825;18.62639866;0;35.0953064;12.83288041;6.445515911;34.59537506;0.985244062;0.0436880972;0.1308973156;0.03207231316;0.07085608066;0.1354429707;0.3456500254;0.05715873509;0.1417777865;0.07479289647;0.3268055607;0.06180570961;0.05390625751;0.09019088845;0.1422429985;0.08759700835;0.04870788569;0.09703803408;0.2402191558;0.07462179564;0.0755400008;0.06358773299;0.2438449609;0.05450038452;0.07356169205;1;1.09891919;NaN;NaN;NaN;NaN;NaN;
1534;2021-01-15T16:19:05.348103+0100;1;0.848907012;-0.05479159851;-0.01501122604;0.05866304031;0.05716679225;0.4421885176;0.003384640377;0.000947644552;1.61974205e-06;0.0005224984025;-5.067643307e-07;0.07681554026;-9.423693833;47.42814827;79.19816534;4.459551557;29.09905308;13;-4.875116626;29.05833418;46.93176006;2.711781647;20.25471219;19;24.16715599;34.87444588;74.18589338;2.567484888;21.98369467;15;26.01661386;45.59142478;69.14699796;1.242078236;18.45890572;9;8.878840987;24.65378912;37.67349799;2.111807025;9.240709832;17;-14.97391179;21.33815583;38.96460972;0.2822978961;11.83379213;17;-15.88585711;26.39343692;36.40992486;0.06495877971;24.37767976;6;-4.333656339;15.45357898;22.32226583;0.6000472566;14.7426554;11;3.256569244;6.484906339;8.550022587;0.1067905478;7.10687189;8;18.37670293;21.4850924;29.3195954;2.358816758;11.46445221;5;4.436067614;10.39284043;15.59387404;1.721158561;6.259531078;11;-1.783125857;8.625676487;14.82315498;0.1395595177;9.078015929;9;-15.95283336;36.18603857;46.19203422;-2.19319621;37.603012;2;2.367067067;16.99471924;23.23461974;2.135929324;16.16862232;5;5.913557478;7.46239934;8.754192896;0.247641726;6.680062998;2;6.262812402;11.46349113;16.74800161;4.180760319;9.895555171;2;2.224004603;7.269078293;11.79123027;-0.3338134289;6.500309142;6;3.378126232;6.198649978;8.256560542;-0.2033107714;6.193818374;4;73.15802434;38.18881736;25.73497079;0;52.18781926;17.83008575;3.543305397;23.61540721;44.9042511;11.05642646;0;5.580214977;7.013119459;8.571997396;22.99570084;10.84041278;0;13.51432323;12.69508764;0;15.23346806;0.8552463711;0.04705937131;0.1192189361;0.02683770636;0.07110840841;0.1278464699;0.3282885238;0.05662087667;0.1424441531;0.07604298581;0.31497081;0.0662396289;0.05405946208;0.08244524041;0.1282227011;0.08714298533;0.0455029359;0.0912785475;0.2219356897;0.07295971696;0.07877237849;0.06683030215;0.2316482016;0.05717135832;0.07849872603;1;1.070861069;NaN;NaN;NaN;NaN;NaN;
1535;2021-01-15T16:19:05.381419+0100;1;0.8427625524;-0.0437078136;-0.005579791228;0.06277099287;0.0611167133;0.4412666425;0.00510467358;0.001168592472;2.667271849e-06;0.0006006646553;-1.015825478e-06;0.08937418944;-5.191747696;51.37041028;85.66779638;5.042201111;28.51640353;13;-1.635991035;32.05528395;53.04866453;3.6469884;20.53284555;19;27.19824872;37.52306195;76.84773124;2.395063433;21.94351209;15;26.21517063;45.97808623;69.25619375;0.863940938;18.83704301;9;9.999377955;25.14457159;37.82435645;1.195009258;10.1575076;17;-14.49486988;21.31972375;39.20348971;0.1502098269;11.74495495;17;-16.04074491;26.54832471;36.37111306;-0.2452783585;24.5138681;6;-4.150490336;15.34136347;22.33694122;0.2054330888;14.67857694;11;3.458393914;6.686731009;8.611582885;0.3344852562;7.05887256;8;20.43724103;23.33682844;29.66983632;1.983413178;11.77889948;5;5.272133724;11.09154677;15.83107177;0.8703124057;7.000191714;11;-1.591157593;8.684439795;14.85444174;0.1875938022;9.126050213;9;-21.12086308;41.35406829;48.05718805;-5.897679632;40.78229822;2;-0.7943423197;20.15612862;27.15571832;-4.12394736;20.90269206;6;6.458651549;8.027633268;8.812975733;1.183106282;7.167614818;1;13.5105151;18.65493952;29.56385188;8.440077673;14.15487253;2;1.146616262;8.292556239;13.09800733;0.7476709973;7.581793568;6;0.9989989408;8.519534909;12.5639911;-3.431343068;9.089987766;3;66.3846424;35.73443765;27.970888;25.93706322;0;13.79583168;10.48222178;1.732024814;22.15784836;7.632264769;0.5955963191;12.84246349;0;19.84481133;19.16071701;7.598297851;0;11.8804121;19.22076665;0;16.38854218;-0.2052553407;0.0498400602;0.1071876467;0.02368386646;0.07002918004;0.1190936456;0.3093704319;0.05852108205;0.1398711932;0.07611517321;0.3029707682;0.07092090508;0.05617158959;0.07421849329;0.1140751315;0.08696137641;0.04462042913;0.08396829895;0.2033834715;0.071623373;0.08061848005;0.06982187104;0.218870635;0.05944651602;0.08336207096;1;1.071004223;NaN;NaN;NaN;NaN;NaN;
1536;2021-01-15T16:19:05.414736+0100;1;0.8787144175;0.2323348752;0.05212764844;0.03169969866;0.03494245195;0.445979995;0.007109552913;0.001657318087;5.579893521e-06;0.0009619835716;-1.108430198e-06;0.009201928814;-0.5724651151;54.28803214;90.41583097;5.583341004;27.97526363;13;2.033230676;34.9092077;58.66833847;4.103451228;20.16483352;19;30.59581932;40.73563156;79.93530175;2.097809808;21.64625847;14;26.28909579;45.90416107;69.27317326;0.4425163956;19.25846756;10;10.19953475;24.94441479;37.66360653;-0.004964947701;11.10709073;18;-14.38309791;21.43879299;39.28307631;-0.3095654673;11.83971522;17;-16.04343366;26.57352859;36.37378265;-0.04900152787;24.71014493;5;-4.165242257;15.42558853;22.35212086;-0.1460864855;14.44003176;10;3.44893639;6.673890991;8.613676918;0.09715932867;7.296198487;8;21.63850094;24.36604341;29.45434126;0.8190768076;12.66253393;4;5.898958717;11.60034231;15.86172535;0.4985625796;7.100988093;10;-1.268701652;8.935349793;14.95397812;0.2422710191;9.18072743;8;-24.45124944;44.68445464;47.98248341;-3.743556283;42.72168974;2;-4.146187008;23.48739414;29.35584525;-3.986340609;21.04029881;5;5.871825542;8.612142823;9.763244271;0.1513536302;8.199367469;2;18.64800561;23.79243004;32.62797864;5.619768966;16.29160894;2;0.7426338529;10.74627055;15.97254393;2.35344618;9.187568751;6;-3.0823844;12.59304055;18.95849951;-5.262661544;10.70706961;3;61.43327219;34.99763503;26.95857979;79.53893573;0;24.8965683;38.99758639;0.0736978054;66.04772949;3.56353577;5.353515228;13.50293255;6.804135539;7.220592746;24.12149048;4.441364214;0;8.790464401;9.978010813;0;8.51949501;0.5744617588;0.0518099132;0.09577727439;0.02130597594;0.07207520295;0.1094068908;0.2897228583;0.06016279659;0.1355038903;0.07500452507;0.2904211194;0.07466879367;0.05438680727;0.06658704175;0.1006410563;0.08544010365;0.04184437732;0.07560820761;0.184452853;0.07087433439;0.08115136204;0.07248673589;0.2061896141;0.06076181646;0.089395227;1;1.102498032;NaN;NaN;NaN;NaN;NaN;
1537;2021-01-15T16:19:05.448052+0100;1;0.8797766677;0.1907865789;0.01081808231;0.02525297862;0.05678683564;0.4462244457;0.005175290308;0.00137509011;3.500482929e-06;0.0007568864716;-1.096812514e-06;0.05578270665;4.55007864;56.12899233;93.39201624;6.774277336;26.7843273;13;6.010371501;37.20296469;62.91104869;5.029446812;19.36304965;19;33.58561075;43.61898625;82.63782738;1.424789752;21.89672308;14;26.74405378;45.4936148;68.89837639;0.6799589294;19.2654941;10;10.02609166;25.11785789;37.80570151;-0.2756513074;11.35994012;18;-14.5458085;21.83542253;39.40527926;-0.6379551564;12.16810491;17;-16.00451468;26.66181303;36.39612982;0.2874321834;24.58389484;5;-4.232501091;15.46700376;22.35421397;0.5610500626;14.2158997;9;3.401977949;6.710763618;8.649601381;-0.2260902861;7.112341404;7;22.2571783;24.95808173;29.2287279;0.5447186076;12.93689213;3;6.157068446;11.78124852;15.84677806;0.4411155193;7.158435153;9;-1.223587677;8.970992481;14.96857203;0.1612285427;9.261769906;7;-28.46340801;48.69661321;47.99759733;-1.966539556;40.94467302;2;-7.368771653;26.24531386;30.73277477;-2.75619108;19.81014928;4;5.027453926;9.456514439;10.98616015;-1.624364712;8.745968158;1;22.16947421;27.31389864;33.42660466;3.125451435;18.18051451;2;1.839111572;12.45496265;17.48937462;3.246930036;9.56770342;5;-5.224021585;14.47903693;20.00469826;-2.340627822;13.01048173;2;57.75784056;35.8250153;25.60846488;15.9232323;0;8.17602253;26.22236517;0;11.20093918;23.8351106;0;9.637191772;5.871205105;0;7.106787682;4.624980722;3.497846365;9.652199745;2.440071106;7.07890562;13.21150398;0.3247434529;0.05294469095;0.08549414406;0.01966416712;0.07643594443;0.09909312183;0.2702256905;0.06158562931;0.1346055515;0.07289214475;0.2770860743;0.07660167402;0.05174035937;0.0643864429;0.0877507812;0.08292560854;0.03889653824;0.06679215277;0.1660883878;0.07419748428;0.08064436054;0.07489452161;0.1932962455;0.06255548057;0.09376903646;1;1.089256317;NaN;NaN;NaN;NaN;NaN;
1538;2021-01-15T16:19:05.481369+0100;1;0.8599149078;0.04533939525;0.01079332929;0.0444082635;0.05169690838;0.4438333314;0.004480764011;0.001269801977;2.904243545e-06;0.0006982223276;-8.59882301e-07;0.05088809448;11.36620675;56.87731406;94.45763596;7.642918558;26.5364312;13;10.64548617;38.38037116;64.87372076;5.144216699;19.24827977;19;36.761817;46.6855698;85.81144243;1.721468327;21.60004451;14;27.6077757;44.84875057;68.14831141;1.037327205;19.48473956;10;9.962637714;25.18131183;37.79423631;-0.07273178383;11.1824021;18;-15.06394753;22.4654807;39.65455509;-1.203521349;12.49701643;17;-15.61556218;26.64992163;36.57259493;0.3168915251;24.61335419;5;-3.640919477;15.67673714;22.54472547;0.6635826982;14.31843233;9;3.527987883;6.85424411;8.700161084;0.2876103132;7.365090526;8;23.1558488;25.75878854;28.85511749;0.7591252534;13.15129877;2;5.862492757;11.95018241;16.02216817;-0.490650799;7.952382482;9;-1.603155394;9.316485465;15.07222079;-0.4712370219;9.782960845;8;-27.74929284;47.98249805;48.03036249;4.249135451;40.03255359;2;-7.374226965;26.25076917;30.67847348;-1.842728702;20.72361166;3;5.186817218;9.61452619;10.97844219;-0.04551322894;10.26749697;2;25.68503764;30.82946207;34.2655619;3.290774692;18.34583777;2;3.813106315;14.28132124;18.57778025;1.482978561;9.320384372;4;-4.74771258;14.69548639;20.16088731;0.295124119;15.64623367;2;64.83840857;38.3808369;26.47009925;0;17.16549316;7.776201248;12.83538222;9.277100836;36.98048401;14.85218817;0;16.23623466;22.27836514;4.074310382;40.09503555;3.374169392;11.48240202;17.76459694;3.628726661;2.530722954;9.126159668;0.1877918496;0.05318922194;0.07534547669;0.01904577557;0.07733200155;0.08952652081;0.2501213651;0.06370366985;0.1359561172;0.06988258704;0.2643802653;0.07909269845;0.05312177235;0.06232278372;0.07545097995;0.08114861874;0.03764789047;0.05803290329;0.1486979693;0.07760769293;0.07966747595;0.07654979489;0.1808354352;0.06441111172;0.09915120065;1;1.092334121;NaN;NaN;NaN;NaN;NaN;
1539;2021-01-15T16:19:05.514685+0100;1;0.8432848365;0.0517790717;0.2582469338;0.1134051549;-0.1450913489;0.4411732625;0.00211583832;0.0005430151713;5.820458986e-07;0.0002765126583;1.74468146e-09;0.1964192727;19.23042023;57.51344977;94.82738793;7.447674076;26.34118672;13;15.89670242;39.4076314;66.22083861;4.876754567;18.98081763;19;41.79748829;51.44017555;92.41692802;4.276537039;22.29100075;13;28.77785986;44.12480747;67.08340757;1.431927434;19.3219039;10;10.21162012;24.93232943;37.4651637;0.5577716605;11.18054519;18;-15.78356271;23.10591656;40.12674814;-1.431382834;12.72487792;17;-14.50353999;27.49018407;37.38895398;1.090130184;25.38659284;5;-2.349251945;16.93794945;23.78370115;1.554175377;15.20902501;8;3.989410227;7.371340649;8.906909474;0.7866229907;7.554851791;7;24.94059782;27.54353756;28.8532851;1.492236148;13.88440967;2;5.457477743;12.29958263;16.28829847;-0.6976702732;8.02996596;9;-2.623338854;10.32776179;15.75336003;-1.261037671;10.40268254;7;-21.77870724;42.63055231;47.08899542;10.47672757;38.55350564;3;-6.814058007;24.8135633;29.92720396;-1.017454407;21.54888595;4;5.611969679;10.03967865;10.95307564;0.9178875576;10.87872934;2;29.93544204;35.07635281;35.15396444;5.554329612;20.19913327;2;5.973375453;16.2716934;20.12961277;0.868461869;8.705867681;4;-3.922954183;15.42060012;20.59239841;0.2391577417;15.59026729;2;87.79344067;46.04445574;32.85693248;0;29.04008836;16.18629837;19.45496503;16.10545179;50.39050293;3.610154525;0;7.091626644;42.77792788;0.7248179317;77.971138;0.6898418466;21.34835855;41.24624252;4.372785306;3.4350599;11.01084709;0.9028818054;0.05270176918;0.06656711843;0.01933951825;0.07450985917;0.07989500813;0.2304372067;0.06607265754;0.1329692894;0.06619325676;0.2528577582;0.08158592792;0.05345680302;0.06034359709;0.0642438857;0.07936796575;0.03793349834;0.05027647782;0.1358790799;0.08093265518;0.07878722553;0.0791015172;0.1685090043;0.06528995855;0.1035844254;1;1.1158829;NaN;NaN;NaN;NaN;NaN;
1540;2021-01-15T16:19:05.548002+0100;1;0.8029892497;-0.04553657363;-0.0855547016;0.2150136851;0.08048580158;0.4366670066;0.002671387992;0.0004369776902;4.410511973e-07;0.0001276909515;1.684525192e-07;0.2357147762;26.21876999;58.56186023;95.46677309;6.261438228;25.6116304;13;20.66937741;41.21784436;68.74917656;4.856747449;19.00082475;19;47.95133664;56.31573428;99.09710762;6.229016514;23.85922927;13;30.54644885;43.14648734;65.44055215;1.757307889;19.64728435;11;10.66268333;24.4845058;36.91993729;0.8714572232;10.86685962;18;-15.87193228;23.19201019;40.14269282;-0.2384546167;13.35111391;16;-14.01382341;27.96199329;37.67953104;0.794938243;25.68178479;5;-2.362769989;17.57885322;24.17646068;0.9334162422;15.82978414;7;5.844749208;9.031888919;12.26509368;2.644054382;9.412283182;6;27.98655098;30.58689035;30.75152215;3.500219853;15.78538904;2;5.485614138;12.8358268;16.58451625;0.6812460423;9.079645312;9;-5.079866331;12.64005088;19.31411686;-2.938495315;12.08014019;6;-12.81192237;33.74202088;39.38672112;4.585456978;33.52206893;4;-5.755569985;22.38772352;27.56674049;2.439320434;19.34480819;3;5.511464957;9.635510771;10.4344126;-0.4916664037;10.36191164;2;33.95975894;38.96630029;34.84711441;5.838316137;19.91514674;1;6.703014129;17.00133208;20.55729099;2.016019214;7.57488138;4;-4.064049556;14.92142053;20.30488652;-1.189800284;15.63955838;2;110.9009014;59.5628565;43.51567065;0;66.38273386;10.4693718;0;45.19253694;52.48656464;10.6521821;4.018594384;17.78658104;88.31291008;0;84.62834167;4.588891363;16.68011989;38.73538208;0;29.8463085;22.41530228;0.7866821314;0.05161614103;0.05931923971;0.01963978384;0.07454782018;0.07034285477;0.2115467921;0.06787949681;0.1267654134;0.06208613983;0.2407114814;0.08298707806;0.05260245992;0.05848126448;0.05418782799;0.07669328494;0.03656107818;0.04680923317;0.1256122081;0.08359804976;0.07786413901;0.08343764871;0.1567592888;0.06581044805;0.1052022282;1;1.094409849;NaN;NaN;NaN;NaN;NaN;
1541;2021-01-15T16:19:05.581318+0100;1;0.768647256;-0.2075118528;-0.01396553963;0.220433601;0.03740214407;0.4331690456;0.006528107182;0.0006613882221;1.034932222e-06;0.0001137081373;9.042055915e-07;0.1778311222;31.88162547;60.06015005;96.42066399;5.894106675;25.97896195;13;25.0937963;42.74912151;70.21296928;4.487841784;19.36973042;19;53.7299991;60.27025507;103.2660748;4.855085082;25.2331607;13;32.62864643;42.72060255;64.02126644;1.736066426;19.62604289;11;11.39483681;23.75235231;36.09472806;0.7675692449;10.76297165;18;-15.56234162;23.41010972;40.39080842;-0.3631042949;13.39670454;16;-13.79871755;28.15331525;37.80104994;0.1929762985;26.03256546;5;-1.929804774;17.68686904;24.27779401;0.2605629797;15.77290365;7;9.661989269;12.82049761;22.78846147;6.078504117;12.63251378;5;30.75342294;33.68395323;33.04106731;3.920649477;16.20581866;2;6.015598099;13.80415266;17.30546928;1.356473695;9.754872965;8;-8.273267399;15.80433077;24.67665377;-4.486934221;13.46986205;5;-9.073019941;30.00311846;37.52669599;-2.978176074;26.89187098;3;-4.006637967;20.7478841;26.92851095;-0.08408635313;17.51252151;2;5.315595686;9.4396415;10.34107064;0.1206563169;10.12531562;2;38.2980927;42.1934492;33.09730599;5.79211972;19.96134316;1;7.388279447;17.6865974;20.79336029;1.303862572;8.287038023;4;-4.844767712;14.14070237;19.77719632;-1.581989137;15.24736953;2;116.9482746;71.43975342;48.10658099;0;41.33919731;17.03495026;0;40.67982388;17.90546608;0;7.508990947;30.39803886;64.73189396;0;23.67125702;23.6883049;36.93023454;72.59338379;0;48.95815129;32.88774872;0.8670770376;0.05016263297;0.05263576722;0.01943877262;0.07784093979;0.06448473414;0.1925977668;0.06949658864;0.124010755;0.05773488837;0.229226394;0.08404485106;0.04806938487;0.05676360591;0.04495135919;0.07391283487;0.0388413684;0.04412573391;0.1157509215;0.08539801762;0.07602927907;0.08733416584;0.1456441568;0.06724582936;0.1089100154;1;1.092978312;NaN;NaN;NaN;NaN;NaN;
1542;2021-01-15T16:19:05.614635+0100;1;0.7252430079;-0.2684967847;-0.006898586394;0.229438363;0.05789555782;0.428687325;0.007042436102;0.0005659287824;7.825438577e-07;8.529196879e-05;8.149160703e-07;0.1429511106;37.41243334;61.3039469;96.60807049;5.097435858;25.52455301;13;29.04345847;43.60361443;70.10719569;3.484373901;19.68317931;19;58.24473811;63.01138422;105.3372697;2.773402715;27.31484306;13;34.81957427;43.27050057;63.44330787;1.921147197;19.81112366;11;12.68618037;23.355218;35.29134744;1.246557698;11.2419601;19;-15.27967442;23.72809912;40.73900383;-0.5927361068;13.24406935;16;-14.14114466;28.58264617;37.80173596;-0.1564937364;26.38203549;6;-0.8057091224;18.76764537;25.23292881;1.105914261;16.61825493;6;15.74181135;18.86023823;36.94381998;9.107322631;15.40034338;5;31.23662266;35.3300188;34.07591263;0.6468983318;19.15264393;2;6.998358664;15.21233555;18.68788893;1.944901964;10.34330123;8;-11.328866;18.85599052;28.77804607;-4.570827152;13.45129399;5;-11.36953668;28.02182159;36.11172569;-7.275018432;22.59502862;3;-4.718610566;20.43411168;26.68559798;-3.12572722;14.70709983;2;4.762589912;8.937501498;10.36013833;-0.1006607576;10.3466327;3;42.18230185;42.7701898;28.64751074;1.434927247;19.88627148;0;7.890708497;18.18902645;20.84505475;1.18751799;8.403382605;4;-5.873132328;13.11233776;18.74499819;-0.398769487;14.75118466;2;107.3263094;71.67263499;40.69460023;0;50.59932943;12.09012222;0;36.04716894;31.86313057;0;13.90615193;14.92344856;48.66530948;0;17.82646179;30.15490373;11.17719707;48.64491653;0;24.78857067;29.71347427;0.9143995063;0.04861045676;0.04779273742;0.01938582084;0.0783790376;0.06137087216;0.1747071563;0.07183216102;0.1239993964;0.0534057361;0.2175188837;0.08518857054;0.04583947184;0.05525053949;0.04363550105;0.07104428114;0.04256596765;0.04219537581;0.1066729221;0.08734634164;0.07422752776;0.09051191453;0.1354150893;0.06993079833;0.110717005;1;1.101495956;NaN;NaN;NaN;NaN;NaN;
